5.259487521668232512e+05,6.632256303355996497e+05,1.185295811247831676e+06,6.591521021968912100e+05,1.172423223165118368e+06
5.237758046379454900e+05,6.598935253594232490e+05,1.211545385239536641e+06,6.541266172131762141e+05,1.159414866271824110e+06
5.381905384629317559e+05,6.537755251910560764e+05,1.142664803336549317e+06,6.574913474362647394e+05,1.097816503711893456e+06
5.250208310446997639e+05,6.670553626736656297e+05,1.082870602870931849e+06,6.478490204012999311e+05,1.006763552985093789e+06
5.301224359092137311e+05,6.564906305139518809e+05,1.010499608933411422e+06,5.788997495461775688e+05,1.013854470929454546e+06
5.219768505925141508e+05,6.297111276295999996e+05,1.005061622746391920e+06,6.459050894035835518e+05,9.382136047086328035e+05
4.248429808041992364e+05,6.604571606840465683e+05,1.009774990276605706e+06,6.346265420070848195e+05,9.646031653697014553e+05
5.347048987032908481e+05,6.543771634800847387e+05,9.225532838051075814e+05,6.546616151050743647e+05,9.914556877737748437e+05
5.343728717439387692e+05,6.468663654218337033e+05,9.778036491682259366e+05,6.696318417759477161e+05,9.517969002475319430e+05
5.282536438970100135e+05,6.651315507671935484e+05,1.127269344955104869e+06,6.573330269279327476e+05,1.178193879651738796e+06
5.434887096107905963e+05,6.493110002502815332e+05,1.078523194780000020e+06,6.584330718211351195e+05,1.064289278871442424e+06
4.701467070141579607e+05,6.674486489336545346e+05,1.126865976525978418e+06,6.594498319769398076e+05,1.112740585217518732e+06
5.303735288271035533e+05,6.688442010649007279e+05,1.117024661737949122e+06,6.598288605964784510e+05,1.086400485907042632e+06
4.417959514481435181e+05,5.516170525838735048e+05,1.090082626245630672e+06,6.642729183131516911e+05,1.058623057272988372e+06
4.856804741625504103e+05,6.561155522790800314e+05,1.128227360593718942e+06,6.526341410851998953e+05,1.149985352526199538e+06
5.255305602597583784e+05,6.579941853293500608e+05,1.149660536620869534e+06,6.529351202887406107e+05,1.131081664952694904e+06
5.370229182260555681e+05,6.779138995393933728e+05,1.217605329190599732e+06,6.712613687140396796e+05,1.159412786204657517e+06
5.382926150530194864e+05,6.728736549893091433e+05,1.123666626814947464e+06,6.727634673551035812e+05,1.065358580952175660e+06
5.439377023562472314e+05,6.819844891658977140e+05,1.042933730262561119e+06,6.634958544421265833e+05,1.015451613432094804e+06
5.243946519574383274e+05,6.700800092119672336e+05,1.075526726748598041e+06,6.518911094613672467e+05,1.046113761225690600e+06
4.629938149397858651e+05,6.508744980833295267e+05,1.002074522010802175e+06,6.638630427547444124e+05,1.002700656240387121e+06
5.341529933181430679e+05,6.719714976728674956e+05,1.068912018548273714e+06,6.509184120992283570e+05,1.078039691544220317e+06
5.426235093114651972e+05,6.645414451713047456e+05,1.073422600684383651e+06,6.718599309165800223e+05,1.064233268377655651e+06
5.349736933334448840e+05,6.684937665778503288e+05,1.192863247404952301e+06,6.579511800423588138e+05,1.182311638327510096e+06
5.359133135723231826e+05,6.679402153409970924e+05,1.107838630654212553e+06,6.637759433761495166e+05,1.106738066876653815e+06
5.424990212761262665e+05,6.634085297614120645e+05,1.150599061770940898e+06,6.486911294533067849e+05,1.113947928344905376e+06
5.384660892348859925e+05,6.610400328806053149e+05,1.226329174043959472e+06,6.661776887198847253e+05,1.190167314172400162e+06
5.362529110419910867e+05,6.847413991133203963e+05,1.086197676826097537e+06,6.776987201549517922e+05,1.117677697611345910e+06
5.340076249306444079e+05,6.632064515073099174e+05,1.087716379050886026e+06,6.530071902785224374e+05,1.090501059662351385e+06
5.289046087128925137e+05,6.721552783369957469e+05,1.072176895507037174e+06,6.582775831986654084e+05,1.092285118114233483e+06
5.422249567841385724e+05,6.661505668128089746e+05,1.021090020034295972e+06,6.628495065886001103e+05,1.030153844929450424e+06
5.404821224869579310e+05,6.544623432194904890e+05,1.175905365045124432e+06,6.408910509760604473e+05,1.116648265327956993e+06
5.374970750599564053e+05,6.640188902177980635e+05,1.113940676403160440e+06,6.568250343856783584e+05,1.080622884768905118e+06
5.269600375066015404e+05,6.682443517359630205e+05,1.225908728307730053e+06,6.614267439859734150e+05,1.174820562543664826e+06
5.294973480430098716e+05,6.562845862143062986e+05,1.181370466945145279e+06,6.529303873048095265e+05,1.166085504277721513e+06
5.364729195797122084e+05,6.673551791227521608e+05,1.192024165139491670e+06,6.641848709176110569e+05,1.180976761622637976e+06
5.368310641832402907e+05,6.694442524280124344e+05,1.205678628338199575e+06,6.626096446566286031e+05,1.163556891309138853e+06
5.456317914789080387e+05,6.624547680839432869e+05,1.299151998010482639e+06,6.619061282910886221e+05,1.235875829148634104e+06
5.304490068684569560e+05,6.818678448509046575e+05,1.063043457817972638e+06,6.628698917559013935e+05,1.046957514488312416e+06
5.445252971387845464e+05,6.800698113589003915e+05,1.118791451548359822e+06,6.517490538458902156e+05,1.130394872905700933e+06
5.408707110214568675e+05,6.588012678976249881e+05,1.123417134653380606e+06,6.707437389460512204e+05,1.088944669350962155e+06
5.366618361743246205e+05,6.667177221423313022e+05,1.080586406349695288e+06,6.637598637678752420e+05,1.107327418410987360e+06
5.436939207496790914e+05,6.643816524131663609e+05,1.110159199577639811e+06,6.546904495045279618e+05,1.103124989602093818e+06
5.372511032134327106e+05,6.682624978402887937e+05,1.089585833454765845e+06,6.551093873153509339e+05,1.107631128828710178e+06
5.409542343961420702e+05,6.683449139429102652e+05,1.066629906931900419e+06,6.657169439303330146e+05,1.043739952109880280e+06
5.287412636499768123e+05,6.673383959073829465e+05,9.895909439333605114e+05,6.739640140415419592e+05,1.026305487730660709e+06
5.407431644776342437e+05,6.559266947430443252e+05,1.016442668054929003e+06,6.688556625785809010e+05,1.012045872061787639e+06
5.394228169943934772e+05,6.653696277448426699e+05,1.096619103759574937e+06,6.587584515945834573e+05,1.080948764114733320e+06
5.331072404193622060e+05,6.767025017019879306e+05,1.145293228238689713e+06,6.593247942661556881e+05,1.118619351149266120e+06
5.247963991519715637e+05,6.548090401348555461e+05,1.102067092213838361e+06,6.605570473632992944e+05,1.062354647883517668e+06
5.255076127806066070e+05,6.633426457689939998e+05,1.086016945477061905e+06,6.578403166044633836e+05,1.074201646232940257e+06
5.313022383375235368e+05,6.666658077208492905e+05,1.101375619356087875e+06,6.569819664642552380e+05,1.103833778562614229e+06
5.418763287960872985e+05,6.599489101525056176e+05,1.026607187621412333e+06,6.531322563056376530e+05,1.042598995731973904e+06
5.191095842128747609e+05,6.012250667045249138e+05,1.016683411831659498e+06,6.762680992806919385e+05,1.021802933470158372e+06
5.343935980168471579e+05,5.824947232206367189e+05,1.020177138444921467e+06,6.587632870989034418e+05,1.051927353971009608e+06
5.270943921381800901e+05,6.760827964529492892e+05,1.080600023513396038e+06,6.517551282876546029e+05,1.059167199062692700e+06
5.461165574551371392e+05,6.623171585208749166e+05,1.041928874588492792e+06,6.621213893514587544e+05,1.031985743185835541e+06
5.347003157026306726e+05,6.760426732800989412e+05,1.060512386810066178e+06,6.585623449077241821e+05,1.058215281801318517e+06
5.339962302589021856e+05,6.677361502724743914e+05,1.099785639778559329e+06,6.634902478737578494e+05,1.091397746276986320e+06
5.324686283005694859e+05,6.573550380231470335e+05,1.132798179263941944e+06,6.604158596867060987e+05,1.129581530020550126e+06
5.513608952216304606e+05,6.663514111968158977e+05,1.119214827815140830e+06,6.678723504847255535e+05,1.118709867170001846e+06
5.318519570244484348e+05,6.626784523663388100e+05,1.119950938410943840e+06,6.523458045072426321e+05,1.077634190648388350e+06
5.385758188756064046e+05,6.748553744778713444e+05,1.085316049665314844e+06,6.637937879626741633e+05,1.055134011207313510e+06
5.311659785787248984e+05,6.617861863893589471e+05,1.147232578973999014e+06,6.692869755626607221e+05,1.120589511267182650e+06
5.412624927234187489e+05,6.733190843356020050e+05,1.140524736938822549e+06,6.722841056113763480e+05,1.122272535939775873e+06
5.311271066119195893e+05,6.701045581576027907e+05,1.193687031067972537e+06,6.568225700563713908e+05,1.158281269317592029e+06
5.418886651888404740e+05,6.768083564793639816e+05,1.140439490570404567e+06,6.557368630891502835e+05,1.103506102343714563e+06
5.396917944123873021e+05,6.620671162684408482e+05,1.114202339240635047e+06,6.492588384018985089e+05,1.102368559420386329e+06
4.457402487454114016e+05,6.656169273168696091e+05,1.084012247806948144e+06,6.677275165252881125e+05,1.027632345260288566e+06
5.389259140062420629e+05,6.587206977477172622e+05,1.153216300402930472e+06,6.680710666991751641e+05,1.106177622862289194e+06
5.363997062395238318e+05,6.686421701661488041e+05,1.160120322464503814e+06,6.647130108785070479e+05,1.134965818417060887e+06
5.384756769544582348e+05,6.815615692106622737e+05,1.062868129792800639e+06,6.375770095652164891e+05,1.073412758320571855e+06
5.380144946147447918e+05,6.672869420174460392e+05,1.056617000153548084e+06,6.607961866262271069e+05,1.097570389781406149e+06
5.337287894822019152e+05,6.588542398887966992e+05,1.148186507533705560e+06,6.627801586913915817e+05,1.151356599255663343e+06
5.352857061153097311e+05,6.724951791663479526e+05,1.185983866854608059e+06,6.605410096797510050e+05,1.179452888722961303e+06
5.398579334396985359e+05,6.614385635967885610e+05,1.086860469261236256e+06,6.617729553915214492e+05,1.125725746534152422e+06
5.303276783993748249e+05,6.580655072062495165e+05,1.045139120144108892e+06,6.477179197503362084e+05,1.067158725282087224e+06
5.524693535750344163e+05,6.039601620341860689e+05,1.035468983009298332e+06,6.620985393018675968e+05,1.049673811404738342e+06
5.339568872407688759e+05,6.563540458536106162e+05,1.062418159454565961e+06,6.648563107653167099e+05,1.086293764642823255e+06
5.259899350027664332e+05,6.686583497151549673e+05,1.060597031802276848e+06,6.858813854341139086e+05,1.072296336153551703e+06
5.439243935211300850e+05,6.685096645948670339e+05,1.131400391759613296e+06,6.655167923778329277e+05,1.124863236733324593e+06
